video_id,comedian_name,title,content_type,view_count,like_count,duration_seconds,published_at,thumbnail_url,is_duplicate
eiRo6ZTsbH4,Abhishek Upmanyu,Abhishek Upmanyu - गोत्र ka matlab (FULL SPECIAL) Amazon Prime |,full_special,327847,1258,3671,2025-02-05T14:07:58Z,https://i.ytimg.com/vi/eiRo6ZTsbH4/hqdefault.jpg,false
_by6b1x7w5Q,Abhishek Upmanyu,Doctors These Days Full Stand-up comedy by Abhishek Upmanyu.,full_special,121265,463,1394,2025-06-15T07:14:42Z,https://i.ytimg.com/vi/_by6b1x7w5Q/hqdefault.jpg,false
CcxvI8tjblQ,Anubhav Singh Bassi,Australia & New Zealand - full (official video) Stand Up Comedy Ft. Anubhav Singh Bassi |,full_special,102457,430,1365,2025-02-02T19:41:26Z,https://i.ytimg.com/vi/CcxvI8tjblQ/hqdefault.jpg,false
jugEQ7RYQnE,Abhishek Upmanyu,Nostalgia | Stand-up comedy by Abhishek Upmanyu | #2025 #standupcomedy by #abhishekupmanyu.,full_special,66961,210,1301,2025-07-20T11:37:26Z,https://i.ytimg.com/vi/jugEQ7RYQnE/hqdefault.jpg,false
AVmcwgeB340,Pundank,Truth Serum a Crowd work comedy ft. Faiyaaz Hussain ,crowd_work_clip,37074,1138,1876,2026-08-09T13:00:21Z,https://i.ytimg.com/vi/AVmcwgeB340/hqdefault.jpg,false
rcxtc15dxIU,Abhishek Upmanyu,Abhishek Upmanyu - Jealous of Sabziwala (FULL SPECIAL) | RISHI MUNI |,full_special,69827,1495,2073,2023-10-12T12:00:10Z,https://i.ytimg.com/vi/rcxtc15dxIU/hqdefault.jpg,false
cQL0ID-Yo4U,Abhishek Upmanyu,Abhishek Upmanyu - Jealous of Sabziwala | PART -2 | (FULL SPECIAL) | RISHI MUNI |,full_special,42171,896,1783,2023-10-21T13:45:07Z,https://i.ytimg.com/vi/cQL0ID-Yo4U/hqdefault.jpg,false
W8-n2o8CaFU,Rahul Dua,TRUMP v2.0 | Standup Comedy by Rahul Dua | 2025,full_special,4446357,93224,1254,2025-05-18T11:30:07Z,https://i.ytimg.com/vi/W8-n2o8CaFU/hqdefault.jpg,false
R-CFngU1qRY,Rahul Subramanian,RAHUL SUBRAMANIAN | FULL STAND UP COMEDY SPECIAL | WHO ARE YOU?,full_special,2570966,65168,3645,2026-03-12T15:00:06Z,https://i.ytimg.com/vi/R-CFngU1qRY/hqdefault.jpg,false
M8ICGx4p0lA,Zakir Khan,"@ZakirKhan On Parents, Relationship, Bollywood, Success, Money | Zakir Khan | FO 148 | Raj Shamani",full_special,7814414,174255,4910,2023-12-13T14:57:28Z,https://i.ytimg.com/vi/M8ICGx4p0lA/hqdefault.jpg,false
URfOK9CPDzY,Raj Shamani,"@AakashGupta On Childhood, Comicstaan, Standup Comedy, Money, Marriage & Cricket | FO294 Raj Shamani",full_special,1072178,23279,7351,2024-12-24T14:57:09Z,https://i.ytimg.com/vi/URfOK9CPDzY/hqdefault.jpg,false
fBfJmAAYVBI,Zakir Khan,"Zakir Khan Like Never Before - Shaadi, Love, Breakup, Money, Fame, World Record | TRS हिंदी 123",podcast_appearance,6878708,199308,4425,2022-12-03T15:30:06Z,https://i.ytimg.com/vi/fBfJmAAYVBI/hqdefault.jpg,false
18RK-9T9rwc,Anubhav Singh Bassi,"Anubhav Singh Bassi On - Zindagi, Heartbreak, Comic Timing & Full Masti | The Ranveer Show हिंदी 155",podcast_appearance,4630781,143753,3678,2023-04-20T15:30:00Z,https://i.ytimg.com/vi/18RK-9T9rwc/hqdefault.jpg,false
AgQ8RV3zn2A,Ravi Gupta,Attitude | Stand-up Comedy by Ravi Gupta,full_special,35059559,1137150,1207,2024-02-22T15:30:11Z,https://i.ytimg.com/vi/AgQ8RV3zn2A/hqdefault.jpg,false
gTILcD1Gjno,Samay Raina,Samay Raina Still Alive Full Reaction | Part 1 | Pakistani Couple Reaction ,reaction,477709,9801,2514,2026-04-09T18:04:03Z,https://i.ytimg.com/vi/gTILcD1Gjno/hqdefault.jpg,false
tDUWWSBPmwM,Real Life Comedy Clips,Taylor Tomlinson Thought Being Single Was Miserable... She Was Wrong 😂 | Stand-up Comedy 🔥,full_special,3116,33,4338,2026-07-12T23:00:22Z,https://i.ytimg.com/vi/tDUWWSBPmwM/hqdefault.jpg,false
y4_x8Rhe9VQ,Real Life Comedy Clips,Taylor Tomlinson Was So Scared Of Being Single She Ruined Everything | Stand-up Comedy 🔥,full_special,2290,18,4791,2026-06-05T23:00:08Z,https://i.ytimg.com/vi/y4_x8Rhe9VQ/hqdefault.jpg,false
WO0mT1R01KQ,Dave Chappelle,33 Minutes Of Dave Chappelle 2024.,full_special,3504107,31914,2012,2024-07-27T19:32:00Z,https://i.ytimg.com/vi/WO0mT1R01KQ/hqdefault.jpg,false
h94zGD8Coo4,Reuben Solo,Reuben Solo - The Crowd Work* Special (Full Comedy Special),crowd_work_clip,67348,5357,2847,2026-04-07T22:00:06Z,https://i.ytimg.com/vi/h94zGD8Coo4/hqdefault.jpg,false
l-5SVa_JWUM,Russell Howard,Taylor Tomlinson's Gotta Get A Wife! | Russell Howard's Five Brilliant Things | Full Episode,full_special,148033,3931,3870,2025-09-10T06:00:43Z,https://i.ytimg.com/vi/l-5SVa_JWUM/hqdefault.jpg,false
IyMdcXl4vag,SET India,"Fun With The Comedians | Zakir, Abhishek, Anubhav | Ep 292| The Kapil Sharma Show | New Full Episode",podcast_appearance,22611320,347583,3991,2023-02-09T14:30:06Z,https://i.ytimg.com/vi/IyMdcXl4vag/hqdefault.jpg,false
85-jKDaZfoQ,SET India,"Social Media के Stars का बवाल |MC Stan, Bhuvan, Dolly, Harsh|The Kapil Sharma Show S2|Ep 312| NEW FE",podcast_appearance,20215164,456054,3919,2023-03-28T11:09:03Z,https://i.ytimg.com/vi/85-jKDaZfoQ/hqdefault.jpg,false
_Mb_LzPPozU,Abhishek Upmanyu,KBC S17 | New Season | Ep 70 | KBC Par Standup Comics Ka Tadka! | Ravi Gupta | Abhishek Upmanyu,full_special,5683201,95354,4328,2025-11-17T15:30:22Z,https://i.ytimg.com/vi/_Mb_LzPPozU/hqdefault.jpg,false
84W1O3Wgtaw,SET India,'Stree' के साथ Zakir की Masti | Aapka Apna Zakir | Ep 2 | Full Episode | 11 Aug 2024,full_special,669310,13364,2551,2024-09-28T15:30:04Z,https://i.ytimg.com/vi/84W1O3Wgtaw/hqdefault.jpg,false
nhyDUcIZoHc,Abhishek Upmanyu,KBC S17 | New Season | Ep 70 | Full Episode | Abhishek Upmanyu ने की अपने भोंपू की Testing,full_special,349728,4639,4328,2025-12-17T15:35:00Z,https://i.ytimg.com/vi/nhyDUcIZoHc/hqdefault.jpg,true
87pMI5N1CTw,Dave Chappelle,Dave Chappelle's Full Stand Up A 2026 show previewed inside Netflix,full_special,408786,5061,3782,2026-01-11T14:00:18Z,https://i.ytimg.com/vi/87pMI5N1CTw/hqdefault.jpg,false
oCP7sU5CFeQ,Dave Chappelle,Dave Chappelle's Full Stand Up Netflix's counterattack in 2026,full_special,162631,1853,3596,2026-01-12T09:53:23Z,https://i.ytimg.com/vi/oCP7sU5CFeQ/hqdefault.jpg,false
0NV8vLGELYs,Dave Chappelle,Dave Chappelle's Full Stand Up 2026 Show,full_special,119318,1200,2865,2026-01-14T09:51:01Z,https://i.ytimg.com/vi/0NV8vLGELYs/hqdefault.jpg,false
Zu8iDI7S75s,SXSW,A Conversation with Taylor Tomlinson | SXSW 2025,full_special,71429,1478,3417,2025-03-17T17:16:13Z,https://i.ytimg.com/vi/Zu8iDI7S75s/hqdefault.jpg,false
LhpZJwUboeI,Samay Raina,Samay Raina - STILL ALIVE (Full Special),full_special,71411335,4235559,4861,2026-04-07T13:45:06Z,https://i.ytimg.com/vi/LhpZJwUboeI/hqdefault.jpg,true
eHTXQW58WhA,Samay Raina,"INDIA’S GOT LATENT S2 EP1 ft. Alia Bhatt, Sharvari, Ashish Solanki ",full_special,64780081,2751829,3561,2026-06-20T13:28:06Z,https://i.ytimg.com/vi/eHTXQW58WhA/hqdefault.jpg,false
c35fpGWqXnk,Samay Raina,"INDIA’S GOT LATENT S2 EP2 ft. Harssh Limbachiya, Kiku Sharda, Chandan Prabhakar",full_special,45439059,1743870,3685,2026-07-03T13:28:06Z,https://i.ytimg.com/vi/c35fpGWqXnk/hqdefault.jpg,false
aSR1tndcaLE,Samay Raina,"INDIA’S GOT LATENT S2 EP3 ft. Raghu Ram, Vishal Dadlani, Tanmay Bhat, Yashraj",full_special,37558200,1429016,3224,2026-07-17T13:30:07Z,https://i.ytimg.com/vi/aSR1tndcaLE/hqdefault.jpg,false
B6NVvtIz9_Q,Samay Raina,"INDIA’S GOT LATENT S2 EP4 ft. Karan Aujla, Tanmay Bhat, Gurleen Pannu, Rahul Dua",full_special,36990446,1545059,3234,2026-08-02T06:30:07Z,https://i.ytimg.com/vi/B6NVvtIz9_Q/hqdefault.jpg,false
wVBf39WPInc,Samay Raina,BHARWO KE KHILADI | Life is Unfair,full_special,5999769,266366,3662,2022-01-25T06:45:09Z,https://i.ytimg.com/vi/wVBf39WPInc/hqdefault.jpg,false
Qm6AwT7lBgw,Sapan Verma,Chill Sesh Ep 5 Johny Lever | Sapan Verma @AakashGupta @Its_jamielever,full_special,1215113,29293,2463,2025-07-31T13:26:32Z,https://i.ytimg.com/vi/Qm6AwT7lBgw/hqdefault.jpg,false
3eOkj9uCfT0,Shamik Chakrabarti,Shamik Chakrabarti: Despite Appearances | Full Stand-Up Comedy Special,full_special,794090,28761,4443,2026-03-17T12:30:11Z,https://i.ytimg.com/vi/3eOkj9uCfT0/hqdefault.jpg,false
kmcnAEP14Sk,Shashi Dhiman,I Finally Said Yes | Standup Comedy Special by Shashi Dhiman,full_special,833781,26476,4568,2026-06-27T08:57:31Z,https://i.ytimg.com/vi/kmcnAEP14Sk/hqdefault.jpg,false
FX8x_4me_R8,Shubham Pujari,Behen Ka Swayamvar | Standup Comedy by Shubham Pujari,full_special,2598356,73500,1523,2025-08-12T13:37:10Z,https://i.ytimg.com/vi/FX8x_4me_R8/hqdefault.jpg,false
hzDZsuKG6R8,Shubham Pujari,Chhoti Soch | Standup Comedy Special by Shubham Pujari,full_special,1331834,34977,5067,2026-04-28T13:48:04Z,https://i.ytimg.com/vi/hzDZsuKG6R8/hqdefault.jpg,false
vNmpl8iolY0,So True with Caleb Hearon,Taylor Tomlinson Isn't Settling,full_special,555957,16043,4389,2026-03-26T18:00:52Z,https://i.ytimg.com/vi/vNmpl8iolY0/hqdefault.jpg,false
xhpVSauk5n8,Anubhav Singh Bassi,Journey Of A Joke feat. Anubhav Singh Bassi | Cheating,full_special,1226908,46146,1801,2020-06-29T12:37:06Z,https://i.ytimg.com/vi/xhpVSauk5n8/hqdefault.jpg,false
NcK50mhI3TQ,Aakash Gupta,Journey Of A Joke Feat. Aakash Gupta | Sarojini Nagar | Excuse Me Brother,full_special,45212,1288,4397,2025-01-10T08:30:07Z,https://i.ytimg.com/vi/NcK50mhI3TQ/hqdefault.jpg,false
DRyBEzdhRxc,Sony PAL,Upmanyu ने क्यों कहा Middle Class Parents को 'लालची'? | The Kapil Sharma Show | Superhit Episodes,podcast_appearance,5945,29,4125,2025-03-13T10:00:17Z,https://i.ytimg.com/vi/DRyBEzdhRxc/hqdefault.jpg,false
bPAmJPRG_2g,Samay Raina,Samay Raina Vs Unacademy | 10 December pratishtha event at Unacademy| samay as physics wallah,full_special,319557,8234,1369,2024-12-11T05:11:28Z,https://i.ytimg.com/vi/bPAmJPRG_2g/hqdefault.jpg,false
dql0eKnUGEA,StandUp Central,Taylor Tomlinson's HILARIOUS Truth About Dating Straight Men! 🤣😂🔥 | Stand-up Comedy,full_special,134527,2896,2202,2026-04-25T15:01:04Z,https://i.ytimg.com/vi/dql0eKnUGEA/hqdefault.jpg,false
iKNd3Pxom0w,StandUp Central,Taylor Tomlinson's HR Training Was A Complete Disaster! 🤣😂🔥 | Stand-up Comedy,full_special,110044,2273,3355,2026-06-27T15:00:28Z,https://i.ytimg.com/vi/iKNd3Pxom0w/hqdefault.jpg,false
x35RJPwAd8Q,StandUp Central,"Taylor Tomlinson on Dating Apps, Trust Issues & Polyamory! 🎧😂🔥 | Stand-up Comedy",full_special,73510,1457,4381,2026-04-06T15:01:36Z,https://i.ytimg.com/vi/x35RJPwAd8Q/hqdefault.jpg,false
ZxGVEVFIJfE,StandUp Central,Taylor Tomlinson: Why Therapy Doesn't Actually Fix You 😂😂🔥 | Stand-up Comedy,full_special,60032,1162,2075,2026-07-05T15:00:24Z,https://i.ytimg.com/vi/ZxGVEVFIJfE/hqdefault.jpg,false
lDJMwShNGZY,StandUp Central,Taylor Tomlinson: The Agony of Being Young (And Depressed) 😂🔥 | Stand-up Comedy,full_special,21991,300,2181,2026-05-24T15:00:59Z,https://i.ytimg.com/vi/lDJMwShNGZY/hqdefault.jpg,false
ilNROAh6jbc,StandUp Central,Taylor Tomlinson EXPOSES Her Toxic Dating Habits! 😂🔥 | Stand-up Comedy,full_special,17786,522,4521,2026-04-16T15:01:19Z,https://i.ytimg.com/vi/ilNROAh6jbc/hqdefault.jpg,false
LOEMhT9JFW0,StandUp Central,Taylor Tomlinson: I Swallowed My AirPod & Went To The ER! 🎧😂🔥 | Stand-up Comedy,full_special,12364,396,4501,2026-04-07T15:00:36Z,https://i.ytimg.com/vi/LOEMhT9JFW0/hqdefault.jpg,false
GfwYdm1UNGk,StandUp Central,Taylor Tomlinson EXPOSES The Nightmare of Dating Straight Men 😂🔥 | Stand-up Comedy,full_special,10241,478,2643,2026-05-08T15:00:26Z,https://i.ytimg.com/vi/GfwYdm1UNGk/hqdefault.jpg,false
inaR9tFTyZA,StandUp Central,Taylor Tomlinson: I Swallowed My AirPod & Went to the ER! 😂🔥 | Stand-up Comedy,full_special,9995,96,3125,2026-05-13T15:01:10Z,https://i.ytimg.com/vi/inaR9tFTyZA/hqdefault.jpg,false
5_CgTohvu24,StandUp Central,Taylor Tomlinson EXPOSES Straight Men & Dating in Your 30s! 😭😂🔥 | Stand-up Comedy,full_special,5669,116,4801,2026-04-12T15:00:09Z,https://i.ytimg.com/vi/5_CgTohvu24/hqdefault.jpg,false
aNrxme4-xl8,StandUp Central,OMF! Taylor Tomlinson's Face Peeled Off Like a Snake!  😂🔥 | Stand-up Comedy,full_special,4912,107,1469,2026-05-22T15:00:03Z,https://i.ytimg.com/vi/aNrxme4-xl8/hqdefault.jpg,false
I1bNuR8s5uM,StandUp Central,Taylor Tomlinson on Why Astronauts Cheat & Turning 30!  😂🔥 | Stand-up Comedy,full_special,3863,67,1582,2026-05-30T15:00:37Z,https://i.ytimg.com/vi/I1bNuR8s5uM/hqdefault.jpg,false
XaxfjV3PxYQ,StandUp Central,Taylor Tomlinson: Jesus Was An Only Child & Religious Trauma  🤣😂🔥 | Stand-up Comedy,full_special,3382,86,2101,2026-05-01T15:00:55Z,https://i.ytimg.com/vi/XaxfjV3PxYQ/hqdefault.jpg,false
1gZMyVC4qOA,StandUp Central,Taylor Tomlinson: The Ugly Truth About Settling in Relationships 😂🔥 | Stand-up Comedy,full_special,3210,52,1490,2026-05-26T15:00:01Z,https://i.ytimg.com/vi/1gZMyVC4qOA/hqdefault.jpg,false
nHxL-2tmk6o,StandUp Central,Taylor Tomlinson: I Swallowed My AirPod! 🎧😂🔥 | Stand-up Comedy,full_special,650,14,4110,2026-04-01T16:01:02Z,https://i.ytimg.com/vi/nHxL-2tmk6o/hqdefault.jpg,false
wL7YGZ4Cq8k,Samay Raina,Samay Raina's New Special Was Something ...,full_special,106211,5597,3512,2026-04-13T11:30:56Z,https://i.ytimg.com/vi/wL7YGZ4Cq8k/hqdefault.jpg,false
mTfSyBqwIV8,Swati Sachdeva,Family First | Stand-up comedy by Swati Sachdeva | U/A 16+,full_special,6529576,150890,1218,2025-03-20T15:30:19Z,https://i.ytimg.com/vi/mTfSyBqwIV8/hqdefault.jpg,false
0qGd6KXh_ig,Dave Chappelle,Dave Chappelle   Killin Them Softly,full_special,918597,12171,3453,2017-07-07T16:58:40Z,https://i.ytimg.com/vi/0qGd6KXh_ig/hqdefault.jpg,false
cyKWC0BCnIs,Abhishek Upmanyu,Abhishek Upmanyu All Stand-up Comedy Videos#BestComedyVideos,full_special,452179,2015,4651,2021-03-27T18:28:19Z,https://i.ytimg.com/vi/cyKWC0BCnIs/hqdefault.jpg,false
bg7PJgHdZqI,Tanmay Bhat,ZAKIR'S GOT LATENT,full_special,4561560,146181,1556,2025-04-08T14:30:06Z,https://i.ytimg.com/vi/bg7PJgHdZqI/hqdefault.jpg,false
lml26vJH_Nw,Taylor Tomlinson Comedy ,Taylor Tomlinson's Logic Makes No Sense... And It's Hilarious 🤣,full_special,43421,630,5172,2026-06-06T17:00:35Z,https://i.ytimg.com/vi/lml26vJH_Nw/hqdefault.jpg,false
8O8v-VwvxK4,Taylor Tomlinson Comedy ,Taylor Tomlinson: My Dating Life Is a Complete Disaster 😂💔 | Stand-Up Comedy,full_special,15870,185,4007,2026-06-01T17:00:23Z,https://i.ytimg.com/vi/8O8v-VwvxK4/hqdefault.jpg,false
LFf4ZFln5ic,Taylor Tomlinson Comedy ,Taylor Tomlinson Stand Up - Dark Humor with a Smile”,full_special,12466,217,2729,2026-05-18T17:00:20Z,https://i.ytimg.com/vi/LFf4ZFln5ic/hqdefault.jpg,false
B5oW6d7AJ78,Taylor Tomlinson Comedy ,Taylor Tomlinson 😂🔥 | The Hilarious Truth About Being Single,full_special,9498,91,5323,2026-05-21T17:00:26Z,https://i.ytimg.com/vi/B5oW6d7AJ78/hqdefault.jpg,false
hJm88TmxUC0,Taylor Tomlinson Comedy ,Taylor Tomlinson Jokes That Had the Audience LOSING IT 😂🔥,full_special,8956,83,7661,2026-07-08T17:00:04Z,https://i.ytimg.com/vi/hJm88TmxUC0/hqdefault.jpg,false
VOc7Ky-c78U,Taylor Tomlinson Comedy ,Taylor Tomlinson: Dating Twins Was a Huge Mistake 😂👯🔥,full_special,6853,103,4839,2026-07-14T17:00:14Z,https://i.ytimg.com/vi/VOc7Ky-c78U/hqdefault.jpg,false
oF32NqXdpBM,Taylor Tomlinson Comedy ,Taylor Tomlinson’s Hilarious Truth About Turning 30 😂🔥,full_special,4825,47,6346,2026-05-26T17:00:17Z,https://i.ytimg.com/vi/oF32NqXdpBM/hqdefault.jpg,false
lyq1S-MR7rg,Taylor Tomlinson Comedy ,Taylor Tomlinson: Getting Old Hit Me Out of Nowhere 😂👵🔥,full_special,3293,44,5948,2026-07-13T17:00:33Z,https://i.ytimg.com/vi/lyq1S-MR7rg/hqdefault.jpg,false
5D-ycQ1kmJg,Taylortompodcast,Taylor Tomlinson's Funniest Stand Up Comedy Moments,compilation,27303,314,3789,2025-11-24T18:00:09Z,https://i.ytimg.com/vi/5D-ycQ1kmJg/hqdefault.jpg,false
L-Rdi5ipt1A,Taylortompodcast,Taylor Tomlinson Serving Cold Hard Facts With Comedy,full_special,6843,85,4294,2025-12-01T17:00:44Z,https://i.ytimg.com/vi/L-Rdi5ipt1A/hqdefault.jpg,false
ZG8io9Idkq0,Taylortompodcast,Taylor Tomlinson's Wildest Crowd-Work Moments EVER,compilation,1973,21,4065,2025-11-25T18:00:43Z,https://i.ytimg.com/vi/ZG8io9Idkq0/hqdefault.jpg,false
4jQevk9XN-k,Anubhav Singh Bassi,Bas kar bassi | Part 1 | full (official video) | Anubhav singh bassi | stand up Comedy | Funny,full_special,146380,410,4662,2025-02-24T09:30:02Z,https://i.ytimg.com/vi/4jQevk9XN-k/hqdefault.jpg,true
k_913DleKSw,Zakir Khan,Special Stand Up Comedy | Delulu Express | Full Video | ft. Zakir Khan,full_special,4083,153,5667,2026-08-01T08:25:19Z,https://i.ytimg.com/vi/k_913DleKSw/hqdefault.jpg,false
TRUiOsZri_0,Zakir Khan,Special Stand Up Comedy | Delulu Express | Part - 1 | ft. Zakir Khan,full_special,1048,24,1821,2026-07-21T14:03:11Z,https://i.ytimg.com/vi/TRUiOsZri_0/hqdefault.jpg,false
GOJuBY3oOtE,Zakir Khan,The Lavari Show EP 12 | ft. Zakir Khan | આપણો પોતાનો ઝાકીર | The Comedy Factory,full_special,1504458,44103,1566,2024-08-20T18:24:06Z,https://i.ytimg.com/vi/GOJuBY3oOtE/hqdefault.jpg,false
RENkIsGc--0,Abhishek Upmanyu,Abhishek Upmanyu करने लगे अपनी ही Shows को Roast | The Kapil Sharma Show 2 | Ep 292 | Full Episode,podcast_appearance,4042502,62460,4125,2024-04-09T15:30:14Z,https://i.ytimg.com/vi/RENkIsGc--0/hqdefault.jpg,false
eCwgLu6pbI4,Zakir Khan,Zakir Khan Lallantop आए तो Standup comedy से लेकर उनकी जिंदगी के बड़े राज खुले | Zakir standup,full_special,9216347,173566,7449,2022-08-14T06:30:13Z,https://i.ytimg.com/vi/eCwgLu6pbI4/hqdefault.jpg,false
QCA_4WQ_1Z8,Anubhav Singh Bassi,"Anubhav Singh Bassi कमाई, Meerut और अगले वीडियो पर क्या बोले? | GITN",full_special,8397986,125526,6816,2022-12-11T04:30:05Z,https://i.ytimg.com/vi/QCA_4WQ_1Z8/hqdefault.jpg,false
LFHKiq0HYzc,Zakir Khan,"Zakir Khan और Saurabh Dwivedi ने बताए Overthinking से निपटने के अचूक उपाय, Kuldeep के फंडे भी मज़ेदार",full_special,2358683,25147,4727,2025-08-02T09:30:08Z,https://i.ytimg.com/vi/LFHKiq0HYzc/hqdefault.jpg,false
W8orykrKmfc,Samay Raina,Samay Raina - STILL ALIVE Reaction | The S2 Life,reaction,744817,29305,5409,2026-04-09T13:30:40Z,https://i.ytimg.com/vi/W8orykrKmfc/hqdefault.jpg,false
xPVgUS_lW2o,Abhishek Upmanyu,Employee No.1 | Standup Comedy by Abhishek Upmanyu  Reaction,reaction,492883,16041,2676,2024-03-15T05:30:14Z,https://i.ytimg.com/vi/xPVgUS_lW2o/hqdefault.jpg,false
9C8iTsRuM_Q,Aakash Gupta,Main Aur Mumbai | Aakash Gupta | Stand-up Comedy | Reaction,reaction,284009,11892,1263,2024-08-07T06:04:38Z,https://i.ytimg.com/vi/9C8iTsRuM_Q/hqdefault.jpg,false
1g2OovPCJY0,Aakash Gupta,My First Euro Trip | Stand-up Comedy by Aakash Gupta Reaction,reaction,211224,9118,1275,2024-04-19T05:30:02Z,https://i.ytimg.com/vi/1g2OovPCJY0/hqdefault.jpg,false
Tk0ic2m5Pn4,Aakash Gupta,School | Aakash Gupta Stand-up Comedy Reaction,reaction,192026,7773,1972,2025-01-05T05:30:10Z,https://i.ytimg.com/vi/Tk0ic2m5Pn4/hqdefault.jpg,false
HFFLx60OVRY,Anubhav Singh Bassi,Ambulance - Stand Up Comedy Ft. Anubhav Singh Bassi,full_special,216160,1390,1898,2025-11-06T06:21:11Z,https://i.ytimg.com/vi/HFFLx60OVRY/hqdefault.jpg,false
1CEASoUfnA8,This Past Week In Comedy,Aries Spears Best Crowd Work Comedy Moments of 2025!,compilation,270664,3190,11394,2026-01-02T23:00:02Z,https://i.ytimg.com/vi/1CEASoUfnA8/hqdefault.jpg,false
OCIa0cnYac0,This Past Week In Comedy,Michael Blaustein’s Most BRUTAL Crowd Work Roasts!,crowd_work_clip,219706,1824,12461,2026-01-12T23:00:36Z,https://i.ytimg.com/vi/OCIa0cnYac0/hqdefault.jpg,false
xLzUOuwwDIE,Matt Rife,Matt Rife's Most SAVAGE Stand Up Comedy Moments!,compilation,100311,1093,3425,2025-08-13T22:01:08Z,https://i.ytimg.com/vi/xLzUOuwwDIE/hqdefault.jpg,false
Vj6u-neu2AQ,This Past Week In Comedy,Michael Blaustein's Most FEROCIOUS Stand Up Comedy Comebacks!,full_special,1385,24,12323,2026-08-11T02:00:06Z,https://i.ytimg.com/vi/Vj6u-neu2AQ/hqdefault.jpg,false
u0C6nBRdmNw,Zakir Khan,Meet The Real Zakir Khan: Untold Story | @ThynkWhy,full_special,50120,1569,1779,2026-08-08T15:05:21Z,https://i.ytimg.com/vi/u0C6nBRdmNw/hqdefault.jpg,false
EOJJcgnHPPk,Trevor Wallace,CRAZIEST Crowd Work Moments of 2024 | Trevor Wallace,compilation,1817478,37547,2691,2024-12-28T16:45:00Z,https://i.ytimg.com/vi/EOJJcgnHPPk/hqdefault.jpg,false
gIJPY3AM0nk,Trevor Wallace,A Crowd Work Special with Trevor Wallace,crowd_work_clip,562064,17302,3260,2026-04-02T00:00:29Z,https://i.ytimg.com/vi/gIJPY3AM0nk/hqdefault.jpg,false
tpoL6y9NLGg,Samay Raina,Samay Raina - STILL ALIVE Full Special | Pakistani Couple React to Samay Raina,full_special,11382,213,4774,2026-05-02T17:07:58Z,https://i.ytimg.com/vi/tpoL6y9NLGg/hqdefault.jpg,false
UhGGULlayFY,Dave Chappelle,Dave Chappelle On Charlie Kirk and Diddy || Dave Chappelle Prim Stand Up Comedy Show,full_special,2773,11,2617,2026-03-23T14:18:15Z,https://i.ytimg.com/vi/UhGGULlayFY/hqdefault.jpg,false
2MHW9PvK1xw,Anubhav Singh Bassi,GOA TRIP - NEW STAND-UP VIDEO | ANUBHAV SINGH BASSI | LATEST VIDEO | STANDUP COMEDY| TRENDING |BASSI,full_special,131261,687,4238,2026-06-27T03:40:08Z,https://i.ytimg.com/vi/2MHW9PvK1xw/hqdefault.jpg,false
4UQTaw6yXa4,Universal Comedy,25 Minutes Of Top Notch Comedy From Ricky Gervais,full_special,1385432,13032,1518,2025-03-12T17:00:04Z,https://i.ytimg.com/vi/4UQTaw6yXa4/hqdefault.jpg,false
kWj8DQ5GTxM,Zakir Khan,HAQ SE SINGLE  FULL VIDEO ZAKIR KHAN  |  STAND UP COMEDY,full_special,752569,11846,5374,2024-01-24T16:33:25Z,https://i.ytimg.com/vi/kWj8DQ5GTxM/hqdefault.jpg,false
XV8eCftsnn0,Zakir Khan,KAKSHA GYARVI FULL VIDEO BY ZAKIR KHAN | STAND UP COMEDY,full_special,307863,4666,4267,2024-01-24T16:32:53Z,https://i.ytimg.com/vi/XV8eCftsnn0/hqdefault.jpg,false
jKYf_UE1-vM,Samay Raina,Samay Raina STILL ALIVE Full Special | Latest Standup Comedy 2026,full_special,12,0,1826,2026-04-17T19:09:07Z,https://i.ytimg.com/vi/jKYf_UE1-vM/hqdefault.jpg,false
qRdFOYaTZC0,Vaibhav Arora,Dhurandhar In Depression | Stand Up Comedy Special Ft.Vaibhav Arora,full_special,352980,7822,1781,2026-04-24T12:31:15Z,https://i.ytimg.com/vi/qRdFOYaTZC0/hqdefault.jpg,false
O-sdocGbdRg,Varun Grover,Varun Grover || Comedy Special || Nothing Makes Sense,full_special,5236060,147235,4870,2026-01-02T15:21:31Z,https://i.ytimg.com/vi/O-sdocGbdRg/hqdefault.jpg,false
xNfDz6ZClj4,Varun Grover,Gravity vs Comedy | Upmanyu | Biswa | Prashasti | Grover | All India Rank | Releasing 23rd Feb,full_special,1816579,45456,4378,2024-02-19T16:06:56Z,https://i.ytimg.com/vi/xNfDz6ZClj4/hqdefault.jpg,false
zX9oWQoTjWM,Vidit Gujrathi,UNDERSTANDING COMEDY ft.@SamayRainaOfficial,full_special,628500,29632,6228,2020-05-31T17:54:11Z,https://i.ytimg.com/vi/zX9oWQoTjWM/hqdefault.jpg,false
jMDq_yxvv5c,Vidit Sharma,Loose Emotions EP 9| Stand Up Comedy | @RajatSood  Kaustubh Agarwal & Vidit Sharma,full_special,1163889,38889,2643,2026-03-27T12:30:44Z,https://i.ytimg.com/vi/jMDq_yxvv5c/hqdefault.jpg,false
